Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
2,0.999902435,0.999869433,0.999829766,0.999849582,0.999849837,0.999868288,0.999819457,0.999764931,0.999792169,0.999796644,0.99988146,0.999819698,0.999777692,0.999798664,0.999817497,94.66162109,0.999868274,0.001,128,Adaptive
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81.1835587,1,0.001,128,Adaptive
4,0.999478026,0.99935651,0.999158782,0.999256653,0.999197024,0.999560961,0.999459693,0.999261884,0.999359951,0.999321827,0.999604868,0.999515692,0.999410161,0.999462509,0.999391814,89.86916018,1,0.001,128,Adaptive
5,0.999287774,0.998853587,0.99861947,0.998734249,0.998903304,0.999253633,0.998873866,0.998582494,0.998726441,0.998856796,0.999288762,0.998869483,0.998604718,0.998734461,0.9989055,73.03634238,1,0.001,128,Adaptive
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77.88909364,1,0.001,128,Adaptive
7,0.9995512,0.999385788,0.999201064,0.999293143,0.999308928,0.999604865,0.999435936,0.999244811,0.999339905,0.999392991,0.999683894,0.999624222,0.999435851,0.999529827,0.999513361,72.97930861,0.999912202,0.001,128,Adaptive
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77.17758417,1,0.001,128,Adaptive
9,0.999229238,0.999626433,0.998487677,0.99905477,0.998813879,0.99947313,0.999747453,0.998930862,0.999337949,0.999188158,0.999723408,0.999867153,0.999452612,0.999659565,0.999574205,91.94040155,1,0.001,128,Adaptive
10,0.999521933,0.999611348,0.999116131,0.99936325,0.999263969,0.999736565,0.99984108,0.999495981,0.999668327,0.999594639,0.999525842,0.999683732,0.999086195,0.999384283,0.999270056,81.63545275,1,0.001,128,Adaptive
1,0.999590226,0.999355039,0.999212575,0.999283193,0.999369242,0.99978048,0.999627311,0.999571624,0.999599145,0.999661999,0.999762921,0.999622364,0.99953081,0.999576256,0.999635051,68.36085844,0.999824405,0.001,128,ElasticNet
2,0.999034104,0.998655924,0.998284022,0.998468774,0.998513469,0.999341441,0.999140257,0.998792343,0.998965929,0.998983193,0.999446815,0.999114258,0.999040385,0.999076491,0.999148456,69.79338455,1,0.001,128,ElasticNet
3,0.999926826,0.999882282,0.999905651,0.999893952,0.999887273,0.999868288,0.999779994,0.999841839,0.999810843,0.999798372,0.999841947,0.999830277,0.999746554,0.999788363,0.999756664,79.78059125,1,0.001,128,ElasticNet
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120.3516843,1,0.001,128,ElasticNet
5,0.9997756,0.99970278,0.999597388,0.999650014,0.99965433,0.999648768,0.999518059,0.999387144,0.999452439,0.999461903,0.999802434,0.999722688,0.999633583,0.99967806,0.999695835,82.97222757,1,0.001,128,ElasticNet
6,0.999804869,0.999880738,0.999623897,0.999752204,0.999699589,0.999824384,0.999743418,0.999680807,0.999712072,0.999729608,0.999723408,0.999790686,0.999452612,0.999621333,0.99957419,87.29997563,0.999868274,0.001,128,ElasticNet
7,0.999385339,0.99912557,0.999198658,0.99916121,0.999053841,0.999560961,0.999297666,0.999530502,0.99941368,0.999325691,0.999525842,0.999389166,0.99933755,0.999362792,0.999270219,96.80516434,1,0.001,128,ElasticNet
8,0.999980487,0.99996133,0.999967494,0.99996441,0.999969976,0.999956096,0.999914325,0.999925926,0.999920113,0.999932025,1,1,1,1,1,103.2756169,1,0.001,128,ElasticNet
9,0.99950242,0.999513723,0.999125523,0.999319018,0.999234127,0.999780471,0.999762765,0.999623631,0.999693061,0.99966168,0.999565355,0.999584857,0.999213543,0.99939877,0.999330877,91.34766698,1,0.001,128,ElasticNet
10,0.999921948,0.999962502,0.999857718,0.999910098,0.999879824,0.999956094,0.999978874,0.999914148,0.999946504,0.999932436,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,100.0509222,1,0.001,128,ElasticNet
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98.19760847,1,0.001,128,FixedL1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117.1880641,1,0.001,128,FixedL1
3,0.999414608,0.999309637,0.998993238,0.99915046,0.999098429,0.999648768,0.999610176,0.999400202,0.999504781,0.999462369,0.999525842,0.99941302,0.99915992,0.999286025,0.999270083,63.55354977,1,0.001,128,FixedL1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.1112432,1,0.001,128,FixedL1
5,0.999482904,0.999664517,0.999018572,0.999340868,0.999203511,0.999385345,0.999603248,0.998844915,0.999223155,0.999058379,0.999446815,0.999675336,0.998929798,0.999301606,0.999148438,84.02742529,1,0.001,128,FixedL1
6,0.999243869,0.998843155,0.998778623,0.998809962,0.998836135,0.999034113,0.998550171,0.998415044,0.998481551,0.99851314,0.999407302,0.999082557,0.998982308,0.999031504,0.99908769,83.11967945,1,0.001,128,FixedL1
7,0.999687791,0.999585793,0.999460277,0.999522874,0.999519251,0.999692672,0.999548703,0.999419027,0.999483628,0.999527869,0.999683894,0.999624256,0.999470486,0.999547171,0.999513364,79.6472466,1,0.001,128,FixedL1
8,0.999980487,0.999990611,0.999961324,0.999975966,0.999969976,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,103.0400009,1,0.001,128,FixedL1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,89.25358772,1,0.001,128,FixedL1
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97.93348956,1,0.001,128,FixedL1
1,0.999726817,0.999828018,0.999475566,0.999651584,0.99957944,0.999824384,0.999915669,0.9996573,0.999786359,0.999729566,0.999802434,0.999905095,0.999609008,0.999756889,0.999695849,103.3947465,0.999912202,0.001,128,FixedL2
2,0.999268261,0.998962274,0.998757007,0.998859229,0.99887378,0.999297537,0.998962797,0.998744581,0.998852781,0.998915546,0.999407302,0.999256707,0.998977483,0.999116766,0.999087459,74.56556368,0.999736547,0.001,128,FixedL2
3,0.999687791,0.999501328,0.99940985,0.999455189,0.999519095,0.999736576,0.999601176,0.999509203,0.999555039,0.999596717,0.999644381,0.999425169,0.999308503,0.999366229,0.999452601,102.1782892,1,0.001,128,FixedL2
4,0.999839017,0.999850627,0.99970598,0.999778256,0.999752251,0.999824384,0.999796952,0.999676938,0.999736897,0.999728627,0.999802434,0.999875554,0.999621296,0.999748315,0.999695833,93.75181174,1,0.001,128,FixedL2
5,0.9997756,0.999732607,0.999611237,0.999671874,0.999654314,0.999868288,0.999821198,0.999772352,0.999796751,0.999798204,0.999920974,0.999932498,0.999843603,0.999888023,0.999878331,88.36348486,0.999912202,0.001,128,FixedL2
6,0.999839017,0.999847252,0.999693163,0.999770145,0.999752153,0.999824384,0.999763684,0.999680807,0.999722185,0.999729616,0.999762921,0.999839201,0.99953081,0.999684772,0.999635019,74.46886802,0.999824405,0.001,128,FixedL2
7,0.999204843,0.999079403,0.998742112,0.998909437,0.998775732,0.999078017,0.999026832,0.998453446,0.998738644,0.998583676,0.999170223,0.999087338,0.998684244,0.998884334,0.998722726,90.67486238,1,0.001,128,FixedL2
8,0.999219478,0.998888571,0.998626062,0.998756331,0.998799252,0.999473153,0.999278888,0.999129428,0.999203705,0.999184424,0.999407302,0.999244788,0.99895996,0.999101827,0.999087556,65.46846485,0.999780476,0.001,128,FixedL2
9,0.999673158,0.99940322,0.999742583,0.999572684,0.999497014,0.999560941,0.999181136,0.999687829,0.999433916,0.999323649,0.999565355,0.999253996,0.999566576,0.999410169,0.999330965,70.60876274,0.999956071,0.001,128,FixedL2
10,0.999824383,0.999780505,0.99972197,0.999751139,0.999729632,0.999912188,0.999871912,0.999839388,0.999855639,0.999864872,0.999841947,0.999806051,0.999724069,0.999764977,0.999756682,86.25172281,0.999956071,0.001,128,FixedL2
1,0.99991707,0.999881569,0.999864848,0.999873208,0.99987232,0.999956096,0.999978912,0.999914325,0.999946611,0.999932387,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,170.4036748,0.999956071,0.001,128,MLP
2,0.999902435,0.999855952,0.999859169,0.999857548,0.999849836,1,1,1,1,1,0.99988146,0.999836904,0.999807366,0.999822132,0.99981749,115.1137271,1,0.001,128,MLP
3,0.999941461,0.999903599,0.999917882,0.999910736,0.999909816,0.999912192,0.999853286,0.999894559,0.99987389,0.999865575,0.99988146,0.999849261,0.999824752,0.999836973,0.9998175,114.6987092,0.999956071,0.001,128,MLP
4,0.999926826,0.999930121,0.999877275,0.999903686,0.999887386,1,1,1,1,1,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,114.6297991,1,0.001,128,MLP
5,0.999497539,0.99936511,0.99922171,0.999293318,0.999225949,0.999736576,0.99967544,0.999593523,0.999634466,0.999596388,0.999446815,0.999347219,0.999078166,0.999212254,0.99914833,148.2719502,0.999956071,0.001,128,MLP
6,0.999985365,0.99997408,0.999985677,0.999979878,0.999977468,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,126.1491561,1,0.001,128,MLP
7,0.999712182,0.99958092,0.999597506,0.999589078,0.999556829,0.999824384,0.999747477,0.999680351,0.999713872,0.999730193,0.999762921,0.999585176,0.999720728,0.999652936,0.999635022,114.2963955,0.999956071,0.001,128,MLP
8,0.999482904,0.99921032,0.999295771,0.999252815,0.999204512,0.999560961,0.99935521,0.999418882,0.999386557,0.999320429,0.999604868,0.999349585,0.999563217,0.999456218,0.999391784,113.2593544,1,0.001,128,MLP
9,0.9998878,0.99984871,0.999784458,0.999816551,0.999827278,0.999912188,0.999907137,0.99982181,0.999864436,0.999864662,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,140.3171904,0.999912202,0.001,128,MLP
10,0.999965852,0.999941222,0.999964721,0.99995297,0.999947423,0.999912188,0.999904136,0.999828297,0.999866181,0.999864875,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,115.8998108,1,0.001,128,MLP
1,0.999243869,0.999205117,0.998705306,0.998954791,0.998835834,0.999385345,0.999360151,0.998972576,0.999166083,0.999053366,0.999328276,0.999282933,0.99885076,0.999066416,0.998965763,94.28729057,1,0.001,128,Novel
2,0.999653643,0.999434176,0.999461955,0.999447726,0.999467004,0.999824384,0.999708455,0.999714151,0.999711174,0.999728886,0.999644381,0.999501503,0.999474256,0.999487526,0.999452574,82.53671432,1,0.001,128,Novel
3,0.998673112,0.99933461,0.997678314,0.998503289,0.997956552,0.999034113,0.999531676,0.998376164,0.998952188,0.998521655,0.998577525,0.999318285,0.997514531,0.998412942,0.99781074,80.46850204,1,0.001,128,Novel
4,0.999756087,0.999609756,0.99960094,0.999605251,0.999624633,0.999692672,0.9995204,0.999483319,0.999501457,0.999525179,0.999841947,0.999864825,0.999711782,0.999788277,0.999756657,104.8762646,1,0.001,128,Novel
5,0.999604861,0.99956329,0.99927591,0.999419349,0.999391321,0.999517057,0.999503098,0.999124723,0.999313509,0.999260097,0.999723408,0.999620496,0.999477187,0.999548661,0.999574171,96.59928155,1,0.001,128,Novel
6,0.999458513,0.999156885,0.999342618,0.999249516,0.999166434,0.999560961,0.999308902,0.999413284,0.999360945,0.999324046,0.999723408,0.999502259,0.999748936,0.999625432,0.999574245,120.3546185,1,0.001,128,Novel
7,0.999624374,0.999498288,0.999279234,0.999388337,0.999421597,0.999517057,0.999392249,0.999056203,0.999223472,0.999258108,0.999604868,0.999435849,0.9993069,0.999370703,0.999391773,89.77113557,1,0.001,128,Novel
8,0.99997073,0.999942,0.999959859,0.999950925,0.999954964,1,1,1,1,1,0.999960487,0.999921826,0.999951475,0.999936642,0.999939166,136.622093,1,0.001,128,Novel
9,0.999878044,0.999877511,0.999799336,0.999838392,0.99981226,0.999912188,0.999856446,0.999891822,0.999874101,0.99986467,0.999723408,0.999696876,0.99955392,0.999625313,0.99957415,118.2092311,1,0.001,128,Novel
10,0.999697549,0.999489914,0.999677202,0.999583426,0.999534373,0.999648753,0.999411787,0.999616289,0.999513827,0.999459574,0.999683894,0.999505485,0.999623678,0.999564517,0.999513342,101.008877,1,0.001,128,Novel
1,0.999273139,0.998842571,0.998697466,0.998768128,0.99888138,0.999517057,0.999201827,0.999133185,0.999166457,0.999256491,0.999328276,0.99890134,0.998729839,0.998812912,0.998966394,61.1767509,1,0.001,256,Adaptive
2,0.999897556,0.999873939,0.999806752,0.999840322,0.999842326,0.999824384,0.999708455,0.999643494,0.999675762,0.999728895,0.999841947,0.999830277,0.999687207,0.999758625,0.999756672,53.32373142,1,0.001,256,Adaptive
3,0.998921904,0.998592918,0.998141033,0.998364303,0.998339951,0.999165825,0.998896116,0.998542405,0.998718097,0.998723209,0.99889363,0.998540062,0.998056196,0.998295753,0.998297334,72.27858257,1,0.001,256,Adaptive
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73.69157434,1,0.001,256,Adaptive
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62.17863631,1,0.001,256,Adaptive
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73.96146989,1,0.001,256,Adaptive
7,0.999346313,0.999199197,0.998907322,0.999051442,0.998993925,0.999473153,0.999358837,0.9991274,0.999241944,0.999190943,0.999565355,0.999467364,0.999250405,0.999358224,0.999331021,67.7437098,1,0.001,256,Adaptive
8,0.999985365,0.999970997,0.999975621,0.999973307,0.999977482,1,1,1,1,1,1,1,1,1,1,97.5231607,1,0.001,256,Adaptive
9,0.999892679,0.999857441,0.999815401,0.999836402,0.99983479,0.999868282,0.999837838,0.999784545,0.999811119,0.99979701,0.999841947,0.999788571,0.999729168,0.999758835,0.999756662,58.63100886,1,0.001,256,Adaptive
10,0.999292655,0.998851469,0.999083768,0.998966346,0.998911392,0.999517035,0.999180328,0.999413271,0.999295782,0.999257174,0.999288762,0.998806023,0.999079493,0.99894105,0.998905617,67.6694963,1,0.001,256,Adaptive
1,0.999951217,0.999936398,0.99992303,0.999929707,0.999924897,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,63.93438864,1,0.001,256,ElasticNet
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62.2050035,1,0.001,256,ElasticNet
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56.01887512,1,0.001,256,ElasticNet
4,0.999453635,0.999500439,0.999012256,0.999255725,0.999159235,0.999121921,0.99925019,0.998384691,0.998815788,0.998643333,0.999407302,0.999567872,0.998876175,0.999221118,0.999087566,61.10156608,0.999692678,0.001,256,ElasticNet
5,0.999868287,0.999820885,0.999767454,0.999794143,0.999797106,0.99978048,0.999712557,0.999632179,0.999672269,0.999663695,0.999920974,0.999902988,0.999843603,0.999873262,0.999878336,58.21990228,1,0.001,256,ElasticNet
6,0.999760965,0.999885175,0.999529083,0.999706909,0.999632018,0.999736576,0.999873535,0.999499107,0.999686117,0.999594438,0.999723408,0.999867153,0.999452612,0.999659565,0.999574205,73.62516975,1,0.001,256,ElasticNet
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85.42324543,1,0.001,256,ElasticNet
8,0.999892678,0.999948372,0.999793454,0.999870879,0.999834871,0.999868288,0.999937417,0.999754517,0.999845928,0.999796072,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,55.11464167,1,0.001,256,ElasticNet
9,0.999702427,0.999625632,0.999417136,0.999520988,0.999541964,0.999692659,0.999649871,0.999376336,0.999512628,0.999526371,0.999644381,0.999594949,0.999296215,0.999444972,0.999452567,66.1720624,1,0.001,256,ElasticNet
10,0.998995083,0.999496101,0.998034915,0.998761918,0.998453357,0.999385318,0.999704567,0.998798077,0.999249786,0.999054385,0.99901217,0.999526192,0.998045042,0.998781556,0.998479858,68.06889296,1,0.001,256,ElasticNet
1,0.999424365,0.999472832,0.998940365,0.99920631,0.999113761,0.999692672,0.999658555,0.999433352,0.999545889,0.999526694,0.999486328,0.99952824,0.999049958,0.99928883,0.99920913,58.00794268,1,0.001,256,FixedL1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54.85975552,1,0.001,256,FixedL1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48.51171565,1,0.001,256,FixedL1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.90201545,1,0.001,256,FixedL1
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.98763394,1,0.001,256,FixedL1
6,0.999687791,0.999724757,0.999432731,0.99957857,0.999519331,0.999604865,0.999614274,0.999340526,0.999477196,0.999391618,0.999802434,0.999875554,0.999621296,0.999748315,0.999695833,69.73479247,1,0.001,256,FixedL1
7,0.99963413,0.999413804,0.999495508,0.999454173,0.999436731,0.999604865,0.999398436,0.99938373,0.999390552,0.999393062,0.999446815,0.999173593,0.999231632,0.999201648,0.999148612,66.59924889,1,0.001,256,FixedL1
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66.56800532,1,0.001,256,FixedL1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.22812033,1,0.001,256,FixedL1
10,0.999824383,0.999897371,0.99965973,0.999778453,0.999729614,0.999868282,0.999883014,0.999742445,0.999812656,0.999797315,0.999762921,0.999886122,0.99953081,0.999708233,0.999635026,68.22465038,1,0.001,256,FixedL1
1,0.999824383,0.999749296,0.999716902,0.999733075,0.999729626,0.999868288,0.99987157,0.999765027,0.999818257,0.999797165,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,63.58321428,0.999956071,0.001,256,FixedL2
2,0.999985365,0.999989317,0.999972606,0.999980961,0.999977475,0.999956096,0.999978992,0.999910873,0.999944924,0.999932214,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,82.98918414,0.999956071,0.001,256,FixedL2
3,0.999814626,0.99972656,0.999654151,0.999690289,0.999714423,0.999824384,0.999747804,0.999681202,0.999714462,0.999731134,0.999723408,0.999591006,0.999477187,0.999533905,0.999574183,78.97592807,0.999956071,0.001,256,FixedL2
4,0.999765843,0.999609536,0.999620397,0.999614807,0.999639679,0.99978048,0.999631486,0.999628155,0.999629561,0.999660846,0.999762921,0.999651893,0.99953081,0.999591022,0.999635045,67.93944597,0.999956071,0.001,256,FixedL2
5,0.999824383,0.999778618,0.999710627,0.999744606,0.999729463,0.999824384,0.999766866,0.999702266,0.999734512,0.999730947,0.99988146,0.99985451,0.999777692,0.999816051,0.999817505,58.07320261,0.999956071,0.001,256,FixedL2
6,0.999843896,0.999855778,0.999719885,0.999787778,0.999759667,0.999692672,0.999720769,0.999446939,0.999583649,0.999526831,0.999762921,0.999856579,0.999543098,0.99969967,0.999635006,71.47762275,0.999912202,0.001,256,FixedL2
7,0.999926826,0.999916091,0.999865787,0.999890931,0.999887313,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,90.19901228,1,0.001,256,FixedL2
8,0.999863409,0.999870745,0.999769936,0.9998203,0.999789834,0.999912192,0.99985194,0.999888988,0.999870429,0.999864056,0.999802434,0.999811296,0.999668355,0.99973974,0.999695831,62.61232591,0.999956071,0.001,256,FixedL2
9,0.999380464,0.999102743,0.999047589,0.999074812,0.999046424,0.9992536,0.998904853,0.998997214,0.99895071,0.998849906,0.999486328,0.999300325,0.999163279,0.999231386,0.999209278,63.72255588,0.999956071,0.001,256,FixedL2
10,0.999902435,0.99989834,0.999829892,0.99986409,0.999849784,0.999956094,0.999978874,0.999914148,0.999946504,0.999932436,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,72.85372996,1,0.001,256,FixedL2
1,0.999990243,0.999982211,0.999987986,0.999985099,0.999984979,1,1,1,1,1,0.999960487,0.999921826,0.999981012,0.999951412,0.999939168,59.88784051,1,0.001,256,MLP
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66.04264832,1,0.001,256,MLP
3,0.999712182,0.999645468,0.999515468,0.999580161,0.999556686,0.999692672,0.99957719,0.999525674,0.999551276,0.999529532,0.999723408,0.999660787,0.999538624,0.999599377,0.999574253,69.58157468,1,0.001,256,MLP
4,0.999682913,0.999493197,0.99956225,0.99952753,0.999512075,0.999736576,0.999543689,0.99965545,0.999599401,0.999593003,0.999762921,0.99963938,0.999661791,0.999650508,0.999635009,67.13814449,1,0.001,256,MLP
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64.15409803,1,0.001,256,MLP
6,0.999868287,0.999749457,0.999910482,0.999829925,0.999797245,0.999692672,0.999456405,0.999670727,0.999563521,0.999526882,0.999683894,0.999429073,0.999682751,0.999555841,0.999513413,90.37513041,1,0.001,256,MLP
7,0.999951217,0.999913824,0.999950351,0.999932086,0.999924877,1,1,1,1,1,0.999920974,0.999843701,0.999962023,0.999902836,0.999878344,83.59523416,1,0.001,256,MLP
8,0.99997073,0.999951251,0.999964168,0.999957706,0.999954965,0.999956096,0.999925948,0.999944494,0.999935212,0.999932025,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,67.77300501,1,0.001,256,MLP
9,0.999990244,0.999989501,0.999984384,0.999986942,0.99998498,1,1,1,1,1,1,1,1,1,1,66.8560729,1,0.001,256,MLP
10,0.999975609,0.99996786,0.999958431,0.999963145,0.999962444,1,1,1,1,1,0.999960487,0.999934106,0.999951475,0.999942784,0.999939166,78.19616771,1,0.001,256,MLP
1,0.999882922,0.999848909,0.999786136,0.999817499,0.99981975,0.999868288,0.999776253,0.999774956,0.999775522,0.999797178,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,44.4180572,1,0.001,256,Novel
2,0.999282895,0.998925276,0.998604132,0.998762289,0.99889673,0.999165825,0.998690458,0.998322751,0.998502666,0.998712823,0.999288762,0.998991672,0.998617005,0.998802234,0.99890531,44.05471325,1,0.001,256,Novel
3,0.999560956,0.999333564,0.999154293,0.999243122,0.999323763,0.999692672,0.999527927,0.999423204,0.999475321,0.999529517,0.999683894,0.999554881,0.999374414,0.999464137,0.999513402,54.75717711,0.999868274,0.001,256,Novel
4,0.999721939,0.99985542,0.999457867,0.999656374,0.999572109,0.999604865,0.999778233,0.999238342,0.999507857,0.999389464,0.999762921,0.999886122,0.99953081,0.999708233,0.999635026,50.72348952,0.999824405,0.001,256,Novel
5,0.9996634,0.999445587,0.99934024,0.999392271,0.999481611,0.999736576,0.999580185,0.999475157,0.999527219,0.999596495,0.999723408,0.999573867,0.999452612,0.999512822,0.999574232,67.34725332,0.999912202,0.001,256,Novel
6,0.999570713,0.999326653,0.999161104,0.999242972,0.999339244,0.999517057,0.999264883,0.999083538,0.999173436,0.999256557,0.999723408,0.999586172,0.999452612,0.999518936,0.999574235,71.66630936,0.999912202,0.001,256,Novel
7,0.999229234,0.999273316,0.99863798,0.998954276,0.998813294,0.999165825,0.999210645,0.998517644,0.998862576,0.998718677,0.999407302,0.999420786,0.9989499,0.999184511,0.999087626,72.95040989,1,0.001,256,Novel
8,0.999829261,0.999741711,0.999667757,0.999704606,0.99973731,0.999868288,0.999796402,0.999754517,0.999775421,0.999796072,0.999802434,0.999670879,0.999609008,0.999639683,0.999695876,71.97781444,0.999956071,0.001,256,Novel
9,0.999478028,0.999275705,0.999183428,0.999229286,0.999196482,0.999560941,0.999449386,0.999263462,0.99935628,0.999323285,0.999683894,0.999670353,0.999411276,0.999540742,0.999513304,65.236058,0.999912202,0.001,256,Novel
10,0.999702427,0.999747442,0.999446997,0.999596939,0.999541861,0.999780471,0.999787202,0.999570742,0.999678761,0.999662206,0.999762921,0.999732965,0.999543098,0.999637926,0.999634988,86.90362239,0.999956071,0.001,256,Novel
1,0.999799991,0.999743772,0.999659351,0.999701449,0.999692106,0.999824384,0.999722504,0.999668325,0.999695323,0.999729561,0.999920974,0.999902988,0.999868178,0.999885556,0.999878336,252.7377298,0.999868274,0.001,32,Adaptive
2,0.999614617,0.999691638,0.999255809,0.999473283,0.999406894,0.999648768,0.999832032,0.999319298,0.999575329,0.999457761,0.999683894,0.999801259,0.999374414,0.999587422,0.999513377,247.6482129,1,0.001,32,Adaptive
3,0.999799991,0.999875067,0.999603727,0.999739231,0.999691892,0.99978048,0.999893408,0.999570003,0.999731509,0.999663944,0.999683894,0.999848186,0.999374414,0.999610885,0.999513387,260.366142,1,0.001,32,Adaptive
4,0.999931704,0.999905465,0.999878614,0.999892033,0.999894894,0.999912192,0.999891751,0.999852377,0.999872031,0.999864322,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,255.4152923,1,0.001,32,Adaptive
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.393122,1,0.001,32,Adaptive
6,0.99991707,0.999882012,0.999841745,0.999861859,0.999872321,0.999868288,0.999797469,0.999755079,0.999776237,0.999797206,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,254.4938381,1,0.001,32,Adaptive
7,0.999741452,0.999689924,0.999565401,0.999627396,0.999601923,0.99978048,0.999764732,0.999622025,0.99969324,0.999662767,0.999841947,0.999865017,0.999711782,0.999788347,0.999756662,259.5644476,0.999956071,0.001,32,Adaptive
8,0.999678035,0.999759165,0.999390202,0.99957437,0.999504637,0.999736576,0.999821638,0.999527602,0.999674488,0.999592147,0.999644381,0.999782292,0.999325889,0.999553669,0.999452543,272.1310155,1,0.001,32,Adaptive
9,0.999253629,0.998870934,0.998605052,0.99873682,0.998851227,0.999297506,0.998941203,0.998660865,0.998799814,0.998917483,0.999328276,0.999002546,0.998732066,0.9988662,0.998966001,254.4280543,1,0.001,32,Adaptive
10,0.999321925,0.999575904,0.998698097,0.999135683,0.998956139,0.999385318,0.9996079,0.99883135,0.999218602,0.999054231,0.999367789,0.999666984,0.998761114,0.999212583,0.999026872,223.4564035,1,0.001,32,Adaptive
1,0.999741452,0.999875807,0.999492176,0.999683742,0.99960199,0.99978048,0.999894595,0.999571624,0.999732915,0.999661966,0.999762921,0.999886122,0.99953081,0.999708233,0.999635026,226.1359191,1,0.001,32,ElasticNet
2,1,1,1,1,1,0.999956096,0.99992705,0.999910873,0.999918948,0.999932215,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,233.7711749,1,0.001,32,ElasticNet
3,0.999682913,0.999480687,0.999678155,0.99957916,0.99951165,0.999648768,0.999434395,0.999712636,0.999573296,0.999462445,0.999762921,0.999605159,0.99976765,0.999686218,0.999635084,252.6803896,1,0.001,32,ElasticNet
4,0.999546322,0.999387792,0.999203063,0.999295093,0.999301887,0.999429249,0.999198182,0.99897091,0.999084118,0.999118133,0.999446815,0.999234136,0.99901581,0.99912456,0.999148406,276.533082,1,0.001,32,ElasticNet
5,0.999751209,0.999629119,0.999538867,0.999583888,0.999616761,0.999692672,0.999572383,0.999457231,0.999514686,0.999529155,0.999604868,0.999393741,0.999242592,0.999317645,0.99939174,254.1995358,1,0.001,32,ElasticNet
6,0.999946339,0.999910668,0.999893588,0.999902109,0.999917387,0.999912192,0.999851544,0.999829352,0.999840397,0.999864811,0.99988146,0.999802424,0.999765405,0.99978382,0.999817511,333.4708438,0.999956071,0.001,32,ElasticNet
7,0.999609739,0.999543299,0.999291239,0.999417037,0.999399032,0.999648768,0.999662775,0.999331919,0.999497054,0.999460394,0.999802434,0.999846036,0.999633583,0.999739725,0.999695828,270.6820405,1,0.001,32,ElasticNet
8,0.999678035,0.999492263,0.999380361,0.999435922,0.999504674,0.999604865,0.999340873,0.99925192,0.999295992,0.999388279,0.999644381,0.99944234,0.999308503,0.999374864,0.999452587,237.0502603,0.999956071,0.001,32,ElasticNet
9,0.999365829,0.998954724,0.998755777,0.998852846,0.99902425,0.999517035,0.999212486,0.999019957,0.999114638,0.999255956,0.999367789,0.998966716,0.998748827,0.998855228,0.99902717,249.9322474,1,0.001,32,ElasticNet
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264.7018061,1,0.001,32,ElasticNet
